,Agreeableness_sc,Belief In Science_sc,Collectivism_sc,Conflict Awareness_sc,Conscientiousness_sc,Empathy_sc,Employment Rate_sc,Entrepreneurship_sc,Extraversion_sc,Gender Equality_sc,Hopefulness_sc,Income Mobility_sc,Income Per Capita_sc,Neuroticism_sc,Openness_sc,Religiosity_sc,Risk Taking_sc,Selflessness_sc,Tolerance_sc,Work Ethic_sc,description_pop,year_pop,total_population_pop,population_under_18_pop,population_18-54_pop,population_55+_pop,male_population_pop,female_population_pop,fips,county_name_hot,nielsen_hh_rank_hot,hotness_rank_hot,hotness_rank_yy_hot,hotness_score_hot,median_days_on_market_hot,median_days_on_market_yy_hot,median_dom_vs_us_hot,ldp_unique_viewers_per_property_yy_hot,ldp_unique_viewers_per_property_vs_us_hot,median_listing_price_hot,median_listing_price_yy_hot,median_listing_price_vs_us_hot,unemp,prop_population_under_18_pop,prop_population_18-54_pop,prop_population_55+_pop,prop_male_population_pop,prop_female_population_pop,Agreeableness_sc_norm,Belief In Science_sc_norm,Collectivism_sc_norm,Conflict Awareness_sc_norm,Conscientiousness_sc_norm,Empathy_sc_norm,Employment Rate_sc_norm,Entrepreneurship_sc_norm,Extraversion_sc_norm,Gender Equality_sc_norm,Hopefulness_sc_norm,Income Mobility_sc_norm,Income Per Capita_sc_norm,Neuroticism_sc_norm,Openness_sc_norm,Religiosity_sc_norm,Risk Taking_sc_norm,Selflessness_sc_norm,Tolerance_sc_norm,Work Ethic_sc_norm,total_population_pop_norm,population_under_18_pop_norm,population_18-54_pop_norm,population_55+_pop_norm,male_population_pop_norm,female_population_pop_norm,unemp_norm,prop_population_under_18_pop_norm,prop_population_18-54_pop_norm,prop_population_55+_pop_norm,prop_male_population_pop_norm,prop_female_population_pop_norm,predicted_price,median_rent,median_mortgage,cluster,cluster_label,edu_no_hs,edu_hs,edu_some_uni,edu_uni,unemployment,educated,employed,educated_norm,employed_norm,left_wing_norm,right_wing_norm
970,81.81812059,68.76089346,67.71333203,56.87901148,78.47822653,78.02921357,95.9,9.489051095,86.77185188,68.65854,83.93123976,0.806674682,25046.0,80.81282507,77.26281180000001,68.98797846,62.51247033,74.36782098,68.11363659999999,71.20944027,"Stafford County, KS",2019.0,4156.0,968.0,1571.0,1617.0,2076.0,2005.0,20185,,,,,,,,,,,,,,4.1,0.2329162656400385,0.3780076997112608,0.3890760346487006,0.4995187680461982,0.4824350336862367,-1.5620511911609418,0.409028847265515,0.0807475710260466,-0.2097068661120814,-2.1029338589268822,-0.054739836337996,0.619150842357029,-0.3245468856293835,-0.1050036439178611,0.0441279297512581,0.2899457310330358,1.0863210564340764,0.013999579401509,0.9487530768266303,-0.7782402195111211,-0.4100124486099228,-1.2346992265966272,-0.4957564123515314,-0.1594742986136498,0.272055211165262,-0.3009770443537861,-0.2977442072669984,-0.287139395789237,-0.3251534003992629,-0.3017895991669419,-0.3012498729678476,-0.6176181986746535,0.3959225839807728,-1.2305121540774873,0.7700578440711211,-0.0665701111706265,-0.721867934853908,Not Available,0.0,0.0,2,Star Gazing,9.3208589553833,29.34857940673828,36.1053352355957,25.2252254486084,3.7,38.56548881530762,96.3,0.6883340449713553,1.3368252570550634,0.0807475710260466,-0.0807475710260466
971,87.39714790000001,71.00715385,60.8632154,53.12419582,82.12385217,79.27033981,96.9,4.545454545,84.93297822,69.08241929,88.39647746,,22383.0,79.93172812,78.00485809,73.45295034,76.19903137,74.39833956,70.60627729999999,66.86616692,"Stanton County, KS",2019.0,2006.0,560.0,835.0,611.0,989.0,998.0,20187,,,,,,,,,,,,,,3.1,0.2791625124626121,0.4162512462612163,0.3045862412761715,0.4930209371884347,0.4975074775672981,1.003967880012738,0.8952508446612562,-1.5476449782848178,-0.6945361991433978,-0.4042116193762645,0.1447639872918351,1.155220463068732,-1.891939601820124,-0.9114123500542128,0.1707890471163527,0.9107925207300176,,-0.4371329065447785,0.6018309357270943,-0.3941732261710925,0.4988695851980618,0.5478726302338757,-0.4885910541580037,0.3771273780273728,-0.7712345058456852,-0.3074218478869505,-0.3031920896114302,-0.2914539352932429,-0.3363840220593203,-0.3084259237634962,-0.3071889367943637,-1.1531716587961327,1.738031042730477,-0.4863678169618629,-0.5417661859227718,-0.357519214783119,-0.0626062048254079,Not Available,0.0,0.0,2,Star Gazing,21.490196228027344,29.568628311157227,29.96078491210937,18.980392456054688,2.4,-4.627450942993164,97.6,-0.5478616404353156,1.9087432754297111,-1.5476449782848178,1.5476449782848178
972,79.83393624,65.80946992,72.20488008,55.78653075,78.42421778,81.46039315,95.6,11.61290323,84.94669778,71.38642340000001,82.09613876,1.120216538,23579.0,82.44959005,81.26451022,71.45823786,65.94837343,74.88085112,66.99639217,73.84795066,"Stevens County, KS",2019.0,5485.0,1541.0,2346.0,1598.0,2656.0,2749.0,20189,,,,,,,,,,,,,,4.4,0.2809480401093892,0.4277119416590701,0.2913400182315405,0.4842297174111212,0.5011850501367365,-2.474657385738679,-0.229831658474703,1.1484671113708256,-0.3507701703158003,-2.128099872614267,0.4968023224762432,0.4583299561435119,0.3488313589333027,-0.9053958558985682,0.8592580095569805,0.0347932305021644,1.6778918527669902,-0.2345213957705539,1.593211114433431,1.2929517009052742,0.0928293268471918,-0.7871986345226457,-0.3753037334530827,-0.3999883985221704,0.9058469475554052,-0.2969932564953789,-0.2900931372097448,-0.2825962325886874,-0.3253655095558644,-0.2982485980022671,-0.2968619251158834,-0.4569521606382093,1.78984869113911,-0.2633651838619279,-0.7474326102681247,-0.7511578874201154,0.0982491198694609,Not Available,0.0,0.0,2,Star Gazing,21.78358459472656,25.816530227661133,38.73899459838867,13.66089153289795,2.9,-3.3229217529296804,97.1,-0.510525599747471,1.6887748068240769,1.1484671113708256,-1.1484671113708256
973,84.17292655,63.78186155,68.76740114,58.72420362,80.36302156,81.28924842,95.6,9.611451943,87.93416891,74.09985918,81.23515993,0.633747348,24764.0,81.14697665,76.86811117,70.65041513,71.35393178,73.90444758,65.75257912,69.63336099,"Sumner County, KS",2019.0,22836.0,5553.0,9475.0,7808.0,11414.0,11396.0,20191,,,,,,,,,,,,,,4.4,0.2431686810299527,0.4149150464179366,0.3419162725521107,0.499824837975127,0.4990366088631984,-0.4789812102266798,-0.6687245829044152,0.3313182368838532,0.0285480458616327,-1.2246913977905052,0.4692918026526561,0.4583299561435119,-0.2857390671372434,0.4047119459408475,1.6700709364947963,-0.0849172929941698,0.7600527808450342,-0.0337733687910757,1.080321551312204,-0.9825286665748724,-0.0716096854313615,-0.08316522854113,-0.6045503466811669,-0.6677494793943496,-0.1065318989502037,-0.2449821931912232,-0.2365222941561648,-0.2408049932896956,-0.2560393062666438,-0.2447794804156781,-0.2458638268955411,-0.4569521606382093,0.6934570730001728,-0.5123676427189376,0.0378355637499026,-0.0528654190335333,0.0042772914099072,Not Available,0.0,0.0,2,Star Gazing,7.710041046142578,34.90010070800781,34.10604476928711,23.283811569213867,8.1,30.353485107421875,91.9,0.4533038847405734,-0.5988972666745137,0.3313182368838532,-0.3313182368838532
974,81.84055753,69.41996091,62.73551176,64.08892786,80.30452947,70.71008827,97.1,12.37785016,84.79242149,71.54589382,64.02273743,1.16058819,26241.0,78.76550992,76.44328235,67.12760483,56.38270992,74.89302443,67.47213141,76.17712159,"Thomas County, KS",2019.0,7777.0,1825.0,3520.0,2432.0,3773.0,3931.0,20193,,,,,,,,,,,,,,2.9,0.2346663237752346,0.4526166902404526,0.3127169859843127,0.4851485148514851,0.5054648321975055,-1.5517315399494196,0.5516895527581301,-1.102567382178859,0.7212520054419367,-1.251946476597993,-1.2312466540295106,1.2624343872110666,0.5913617180004207,-0.9730512615485764,0.9069100229022884,-2.478133056632706,1.754062513448782,0.2164416825580292,0.1426454681877413,-1.20241080840405,-0.7887069205843217,-2.0330545157043574,-0.3724456015691341,-0.2975739294701599,1.4653328202163618,-0.2901227961707219,-0.2863009838131304,-0.2757140731081128,-0.3160550339450416,-0.2914291181730573,-0.2898907498994564,-1.2602823508204288,0.446710874662213,0.2212323311702037,-0.4155248274801408,-0.7100174980306427,0.285444809420026,Not Available,0.0,0.0,2,Star Gazing,6.739780426025391,26.40079689025879,44.26719665527344,22.59222412109375,2.9,49.57128715515137,97.1,1.0033234969119607,1.6887748068240769,-1.102567382178859,1.102567382178859
975,83.38635402,66.45149581,64.41737721,62.63718305,83.0446333,80.33417339,95.8,5.084745763,87.86009583,67.24260072,86.90068278,,29651.0,79.25204853,80.46488941,67.71960811,71.27072615,79.55305246,72.26030870000001,71.36507409999999,"Trego County, KS",2019.0,2803.0,493.0,1046.0,1264.0,1401.0,1378.0,20195,,,,,,,,,,,,,,4.2,0.1758829825187299,0.3731716018551552,0.4509454156261149,0.4998216196931859,0.491616125579736,-0.8407575559390533,-0.0908597423044769,-0.7027585445119071,0.5337998022720014,0.024837201799334,0.3157690471121911,0.5655438802858541,-1.720954547022553,0.3722283784714396,-0.3789747213028359,0.7028171815618866,,0.7941216589293549,0.3342146437577974,0.8790853903428629,-0.6681997461589819,-0.0940021373843643,0.7216672315586884,0.7331979591010557,0.3094397277207337,-0.3050327742051217,-0.3040867173493639,-0.2902170224734803,-0.329094165256122,-0.3059105919016927,-0.3049477806334142,-0.5640628526625053,-1.2592355524414895,-1.324613124254433,1.7306678473310866,-0.053009521929782,-0.3202912182297207,Not Available,0.0,0.0,2,Star Gazing,6.751054763793945,31.129863739013672,37.27145004272461,24.847633361816406,3.5,42.33474349975586,96.5,0.7962113138997415,1.4248126444973184,-0.7027585445119071,0.7027585445119071
976,86.77375934,65.1638258,65.891998,65.05689402,85.12267633,75.39290421,96.2,8.695652174,86.11865694,67.94638111,78.57111826,1.219078986,25194.0,75.83423185,78.09642393,68.28890547,73.3750114,77.23011989,68.27138447,70.94750057,"Wabaunsee County, KS",2019.0,6931.0,1592.0,2716.0,2623.0,3513.0,3379.0,20197,,,,,,,,,,,,,,3.8,0.229692685038234,0.3918626460828163,0.3784446688789496,0.5068532679267062,0.4875198384071562,0.7172464060302919,-0.3695867710301165,-0.3522153877751867,0.8462377384964551,0.9931258464348682,-0.4785112309312753,0.7799717285705384,-0.5760980948009722,-0.3914518637592478,-0.1686752028313334,-0.4553257302512677,1.864419220554152,0.0390719068217307,-1.0115127254168528,-0.3467807422581886,-0.5523145499462071,0.1800652236152944,0.1762734444471553,-0.1255152239950918,0.2091351567581564,-0.2926587514214461,-0.2894121519166908,-0.280427238544554,-0.3139227787392056,-0.2930164635227391,-0.293146324112204,-0.7782842367110973,0.3023713211130703,-0.96092209736122,0.6049907923987179,0.2618419716292903,-0.4994609261681733,Not Available,0.0,0.0,0,Best of Both Worlds,4.6147332191467285,34.88568878173828,36.303977966308594,24.19559669494629,4.2,40.580016136169434,95.8,0.7459904581749656,1.1168567884494291,-0.3522153877751867,0.3522153877751867
977,91.09279272,69.03454422,67.7987473,55.42504828,84.66490181,75.1944293,97.1,25.49019608,83.02153312,69.23225298,86.1341677,,28875.0,83.74025462,84.15020267,65.78785277,61.26260711,71.20444812,67.2297753,69.93469467,"Wallace County, KS",2019.0,1518.0,372.0,552.0,594.0,760.0,758.0,20199,,,,,,,,,,,,,,2.9,0.2450592885375494,0.3636363636363636,0.391304347826087,0.5006587615283268,0.4993412384716733,2.7037435866859174,0.4682628611440489,0.1010522748403193,-0.3974455122505924,0.7798204128512901,-0.5104149182141958,1.2624343872110666,4.7486984422485525,-1.7496461033951909,0.2155614694593607,0.5962409008249575,,0.6626613475908949,2.101395958411967,2.7865232447715367,-1.06142455684662,-1.3974845306878552,-1.238474443190129,-0.3497469903409858,-0.0341490889359397,-0.3088846684098269,-0.3057023883387665,-0.2931129226297017,-0.3365738039362795,-0.3098240087061005,-0.3086044038433844,-1.2602823508204288,0.7483242352556551,-1.5101501406578044,0.8046555706812306,-0.0155253719322875,0.0176016497081234,Not Available,0.0,0.0,2,Star Gazing,5.3271026611328125,25.79439163208008,36.4485969543457,32.42990493774414,2.2,64.85980987548828,97.8,1.4408858839335628,1.9967306628719659,0.1010522748403193,-0.1010522748403193
978,77.21346884,52.3768208,49.37600257,38.92671041,84.1707606,60.18402177,96.5,7.305936073,87.52623156,51.75897852,62.09919937,1.434036907,24241.0,79.41319203,77.55138952,53.93738652,50.44958012,59.76865887,54.51307248,54.61139402,"Washington County, KS",2019.0,5406.0,1224.0,2068.0,2114.0,2776.0,2673.0,20201,,,,,,,,,,,,,,3.5,0.2264150943396226,0.3825379208287088,0.3910469848316685,0.5135035146133925,0.4944506104328524,-3.679915748918997,-3.137441797761616,-4.278356409211239,-2.5277440062217718,0.5495694913920405,-2.923250615312188,0.9407926147840476,-1.01671473336554,0.2258175293455338,-5.005699675737327,-2.7455818487565757,2.269988129682628,-0.1223735528503728,0.3976631076802705,-0.6288786786491365,-3.4736851838660376,-2.805800143586524,-3.92344622765602,-3.087327282020261,-3.7149310039890526,-0.2972300655554348,-0.2943259281489235,-0.28422590919482,-0.3196050714081611,-0.2975159770716448,-0.2973101563480733,-0.938950274747541,0.2072526357459688,-1.142362944745475,0.8006596446997248,0.5596156986849207,-0.1963121606362088,Not Available,0.0,0.0,2,Star Gazing,8.400311470031738,40.73113632202149,30.541872024536133,20.326679229736328,2.5,13.663471221923821,97.5,-0.0243696255618842,1.8647495817085866,-4.278356409211239,4.278356409211239
979,85.62530705,64.27009422,65.43702848,62.84814817,85.70529919,79.01719547,97.5,17.72151899,82.93461704,68.42908657,86.28645385,,26194.0,86.86422931,80.32210116,72.22722773,67.71919738,74.42860503,68.10555071,68.70623387,"Wichita County, KS",2019.0,2119.0,557.0,832.0,730.0,1102.0,1016.0,20203,,,,,,,,,,,,,,2.5,0.2628598395469561,0.3926380368098159,0.3445021236432279,0.5200566304860783,0.4794714487966022,0.1890270024093637,-0.5630425056803859,-0.4603696012796581,0.5610400419226674,1.264605835683733,0.1040725071405104,1.4768622354957508,2.285599408549317,-1.7877617636169152,-0.0244359951978806,0.617414771891846,,0.2084795245259318,3.3314263065995964,0.8051813029552914,0.2493635886090677,-0.5565621051968382,-0.4814851228386059,-0.1612149835551777,-0.3292354022095526,-0.3070831210035795,-0.3032321475698452,-0.2914715217314386,-0.3350555489206057,-0.3077360390538268,-0.3070827767656872,-1.4745037348690204,1.2649125363947016,-0.9458345160409304,0.0779845742269061,0.8530402630914737,-0.8514937683845758,Not Available,0.0,0.0,2,Star Gazing,13.399999618530272,27.46666717529297,38.53333282470703,20.600000381469727,2.1,25.466667175292972,97.9,0.31344159991184206,2.0407243565930964,-0.4603696012796581,0.4603696012796581
980,81.92878691,69.93432973,68.32771769,62.92443599,79.98939205,79.56061412,93.6,9.205020921,82.73049022,69.44438578,82.15732698,0.615202128,23869.0,84.04831707,79.53124277,70.81728346,76.09121888,77.04177665,68.61099496,72.63860706,"Wilson County, KS",2019.0,8525.0,2045.0,3359.0,3121.0,4230.0,4325.0,20205,,,,,,,,,,,,,,6.4,0.239882697947214,0.3940175953079179,0.366099706744868,0.4961876832844575,0.5073313782991202,-1.5111512991407698,0.6630290199774637,0.226797789611512,0.570890478332377,-1.3987884721103467,0.1914238941410459,-0.6138092852798941,-0.4146001133560658,-1.8772783238812771,0.278949745583412,0.0433008425278954,0.7250628413724265,-0.1853931866363356,2.2226921276319,0.3958502300851091,-0.0376422537823762,0.5338308625519027,0.132052947362105,-0.0524057869475146,0.6153527417939844,-0.2878806040577884,-0.2833634001960348,-0.276657878624614,-0.3083632861082826,-0.2886390534622705,-0.287567024827314,0.6141547596047495,0.598094832955662,-0.9189910159816114,0.4133177236121827,-0.2157239052137176,0.3670866733300101,Not Available,0.0,0.0,2,Star Gazing,11.505752563476562,33.933631896972656,38.05236053466797,16.508255004882812,7.8,14.123733520507812,92.2,-0.011196772062012335,-0.4669161855111344,0.226797789611512,-0.226797789611512
981,82.74317139,66.81409852,65.99018618,38.00116489,80.55307753,80.03908981,93.8,8.0,88.71715102,63.73550631,82.01491281,,20499.0,85.79269000000001,76.27027812,71.43072365,68.37700518,77.08085427,72.22107604,74.14977663,"Woodson County, KS",2019.0,3138.0,673.0,1167.0,1298.0,1565.0,1531.0,20207,,,,,,,,,,,,,,6.2,0.2144678138942001,0.3718929254302103,0.4136392606755895,0.4987253027405991,0.4878903760356915,-1.1365831189129765,-0.0123713289832983,-0.3288743398224916,-2.647252301111465,-1.1361325782957132,0.2683360780853004,-0.506595361137552,-0.7966581950239267,0.7480762585565461,-1.426944053976473,0.0234995718694807,,-0.7562968582994933,2.909519600762609,-1.2919540287484426,0.0872285813519227,-0.4708875761419056,0.1412278547349461,0.724752172616428,0.9783480096467112,-0.3040285838871635,-0.3016832398444675,-0.2895077027995881,-0.3287146015022036,-0.3049093432965089,-0.3040454203896635,0.5070440675804536,-0.1394683902082871,-1.349493657219205,1.1514368115183422,-0.1020985858978283,-0.4832537815301514,Not Available,0.0,0.0,2,Star Gazing,9.315424919128418,35.181976318359375,38.30155944824219,17.201040267944336,5.9,18.89081382751465,94.1,0.12523858381988126,0.36896399519027173,-0.3288743398224916,0.3288743398224916
982,84.54904804,56.25,71.11111111,73.09523809,82.33432082,63.33333334,94.3,8.54519774,85.49529899,64.04871795,62.94620003,-0.42141383,19282.0,79.19436057,79.74610013,58.69949495,56.22394237,50.0,76.24999999,62.22222222,"Wyandotte County, KS",2019.0,165429.0,45724.0,79387.0,40318.0,82577.0,83432.0,20209,"wyandotte, ks",413.0,482.0,-344.0,61.984781000000005,47.5,0.104651163,0.5,-0.239791182,1.1742,187500.0,0.095370235,0.4778,5.7,0.2763965205616911,0.4798856306935301,0.2437178487447787,0.4991688277146087,0.5043372081074056,-0.3059878078304712,-2.2990595090120696,0.888459094337192,1.8841648558384363,-0.3061412710222334,-2.41701709952038,-0.2385605507817004,-0.623800447042924,-0.6648155476565454,-1.333351993146718,-2.627814850454957,-1.2307580993745284,-0.962465929045506,0.3115006500266163,0.5070557186971144,-2.5043185425082544,-2.053732797529923,-6.216997889428948,1.592076270561703,-1.886747935797655,0.182452165043431,0.2998671216726895,0.1690293624223411,0.1068906243183098,0.1896830469666506,0.1789886078680269,0.2392673375197138,1.65775942325611,0.7518323787048747,-1.486834422008004,-0.0822391595073033,0.2361230528205422,$165k,440.09868000000006,1100.2467000000001,1,Country Roads,21.125925064086918,32.097843170166016,28.64230155944824,18.133930206298828,7.8,-9.439531326293952,92.2,-0.6855849128255285,-0.4669161855111344,0.888459094337192,-0.888459094337192
983,85.54506922,60.60679891,66.36669985,62.09294097,83.50156703,78.7022555,93.4,14.34108527,84.26535548,63.85723249,62.33375596,0.164143546,18463.0,84.58525322,75.12649048,72.84038346,77.68541385,76.55110942,69.09559167,69.93547466,"Adair County, KY",2019.0,19202.0,3817.0,8989.0,6396.0,9693.0,9779.0,21001,,,,,,,,,,,,,,6.6,0.198781376939902,0.4681283199666701,0.3330903030934277,0.5047911675867097,0.5092698677221122,0.1521223968985519,-1.355993657117758,-0.2393704542599325,0.4635261727394202,0.2377508593716516,0.0534477389228439,-0.7210232094222286,1.2138155085679232,-1.2041876514039551,-1.3905705525218846,-2.712969093134681,-0.1259657515900865,-1.1012107679452467,2.4341047750048617,-1.883953592433738,0.3741765195526376,0.7414627928459684,0.0168507834089668,0.0519154684507169,-0.0339617289701274,-0.2558754099537903,-0.2597024994256102,-0.2436539962773951,-0.2718023656940801,-0.2552864855956872,-0.2554005361383182,0.7212654516290451,-0.5947031642814787,0.5230581936100615,-0.0992001462658943,0.1695086593879994,0.4518753048703435,Not Available,0.0,0.0,1,Country Roads,20.43336677551269,39.04083633422852,24.850366592407227,15.675430297851562,7.2,-23.706342697143555,92.8,-1.0939055957854265,-0.2029540231843759,-0.2393704542599325,0.2393704542599325
984,85.74725692,60.96856201,73.29034481,63.11475222,84.14395309999999,84.87995918,95.8,6.770833333,88.38940907,68.74110657,83.37569382,0.040270769,20607.0,78.003612,77.84991509999999,77.46927219,63.36171539,79.53927728,69.60676592,66.49851585,"Allen County, KY",2019.0,21315.0,4903.0,9631.0,6781.0,10586.0,10734.0,21003,,,,,,,,,,,,,,4.2,0.2300258034248182,0.4518414262256627,0.3181327703495191,0.4966455547736336,0.5035890218156228,0.2451166529450835,-1.277686984458995,1.4065010652936984,0.5954644918688857,0.5370782207752474,1.0464776706823065,0.5655438802858541,-1.1863718096675506,0.6043502551909277,0.0687999867729704,0.2127026061310417,-0.3596810145815113,-0.7380008355874396,-0.1573433783355402,-0.4743683421771552,1.3164251867924528,-1.1240914311771626,0.7184330018245259,0.1619581872451728,-0.8595472943509413,-0.2495415169930571,-0.2452015184794018,-0.2398904985035204,-0.2675043643629449,-0.2498345648369724,-0.2497681568390899,-0.5640628526625053,0.3120387219318854,0.2061472154207573,-0.3314370840030333,-0.1952220943384265,0.2033977301723633,Not Available,0.0,0.0,1,Country Roads,17.85392189025879,38.54477310180664,27.474510192871094,16.126794815063477,5.5,-14.524517059326172,94.5,-0.8311188231984815,0.5449387700747816,1.4065010652936984,-1.4065010652936984
985,86.6115825,63.82581055,64.50788023,61.06686034,81.9586209,78.37580834,96.0,7.936507937000001,87.49503275,67.59946076,82.15274528,0.4239432729999999,24891.0,79.63340503,78.96114061,66.96431556,70.21801343,76.07055229,68.1838695,72.98026011,"Anderson County, KY",2019.0,22747.0,5345.0,10577.0,6825.0,11123.0,11577.0,21005,,,,,,,,,,,,,,4.0,0.2349760407965885,0.4649843935464017,0.3000395656570097,0.4889875587989625,0.5089462346683079,0.6426547538982496,-0.6592114513642447,-0.6812443935246514,0.3310365826967353,-0.481203077286409,0.0009732568483215,0.6727578044281962,-0.8167886802032082,0.2121357889669702,-0.2723399022029165,0.0426638028163594,0.3642078199679754,-0.0122586013426421,0.4843695313694598,0.1007777724250074,-0.8219458049054955,-0.2311100684793396,-0.0959776630293872,-0.1443549547405576,0.6974205936482619,-0.2452489780816658,-0.2392996459396006,-0.2343449083258172,-0.2670131642108151,-0.2465560861724373,-0.2447963288294047,-0.6711735446868012,0.4556991464191103,0.4618835575470866,-0.6123597818557812,-0.5381191492281405,0.4377197446553513,Not Available,0.0,0.0,2,Star Gazing,10.111263275146484,36.58663558959961,33.131629943847656,20.170473098754883,6.1,16.663414001464844,93.9,0.061489691754502175,0.2809766077480231,-0.6812443935246514,0.6812443935246514
986,87.14036038,73.53969336,69.20194612,61.31118621,83.4899718,79.51031383,91.4,6.41025641,89.20615207,71.50003167,81.67302011,0.259689883,24459.0,78.46751544,75.85328204,74.2437615,52.82640969,72.16076469,68.85495083,64.34107536,"Ballard County, KY",2019.0,7888.0,1649.0,3363.0,2876.0,3874.0,3943.0,21007,,,,,,,,,,,,,,8.6,0.209051724137931,0.4263438133874239,0.364604462474645,0.4911257606490872,0.4998732251521298,0.8858609705200508,1.4434403709146395,0.4346171799519854,0.3625844293344044,0.2323479252750776,0.1833384151129911,-1.7931624508456347,-1.300694577923522,0.9625198674936688,0.8932057648722107,-0.0240371998494883,0.054304989250916,-0.085442692190857,0.0253134503689952,-1.5077821149992094,0.659845751403806,-2.4962359303716792,-1.0139439843530007,0.0001116612624996,-1.3777821133222263,-0.2897900644534283,-0.2886510507068069,-0.2766344300403531,-0.3110983778644596,-0.2908124955564501,-0.2898199765470053,1.792372371872004,-0.2966482777594706,-0.289986274153945,0.390101932851035,-0.4423782896622034,0.0408705012677961,Not Available,0.0,0.0,1,Country Roads,12.820056915283203,36.3975830078125,34.83285903930664,15.949501991271973,6.6,4.69416618347168,93.4,-0.2810739909437289,0.06100813914238889,0.4346171799519854,-0.4346171799519854
987,86.31247087,67.1575721,65.8324684,48.90913122,83.81086953,81.73744101,95.4,8.640406607000001,86.93658379,68.69170794,82.89731383,0.131841701,20130.0,78.98376194,78.52045861,74.00761224,70.13610129999999,78.0600638,68.7007611,71.83224894,"Barren County, KY",2019.0,44249.0,10388.0,19772.0,14089.0,21398.0,22787.0,21009,"barren, ky",1037.0,1341.0,-410.0,24.730501,62.5,0.126126126,15.5,-0.207295783,0.5303,179000.0,-0.100502513,0.4561,4.6,0.2347623675111302,0.4468349567221858,0.318402675766684,0.4835815498655337,0.5149720897647404,0.5050812837676933,0.0619764228907681,-0.3663666150227531,-1.2387937989164606,0.3818740051312381,0.5413361544242821,0.3511160320011774,-0.5936139860032235,-0.0327630929261905,0.0540389785809808,0.1461886373345384,-0.186910814598428,-0.8188082692323435,0.2285797777750083,-0.1273096299917216,0.6117756122227604,-0.2417785086553864,0.371133277233886,-0.0330814369801928,0.4216589382887831,-0.1807949475839447,-0.1719622178440861,-0.1804424752560699,-0.1859204845501229,-0.1838254189878972,-0.1786822220813954,-0.3498414686139138,0.4494981518838619,0.1087311474552007,-0.3272464190963118,-0.7801804597996487,0.7012878618846188,$161k,428.80325333333326,1072.0081333333333,1,Country Roads,16.962373733520508,42.04941177368164,24.65854263305664,16.329673767089844,7.5,-18.656269073486328,92.5,-0.9493708810962893,-0.33493510434775514,-0.3663666150227531,0.3663666150227531
988,85.46374817,63.83075201,68.85798394,64.59308829999999,83.94321725,79.48229596,92.8,10.12658228,86.94187201,68.27799338,85.39337005,-0.109739091,19590.0,80.61077158,78.80826473,70.59123501,74.76341209,74.55998107,64.64205494,68.55694726,"Bath County, KY",2019.0,12500.0,3195.0,5498.0,3807.0,6182.0,6350.0,21011,,,,,,,,,,,,,,7.2,0.2556,0.43984,0.30456,0.49456,0.508,0.1147195749382006,-0.6581418306907261,0.3528513529726671,0.7863502131835043,0.4435429853060142,0.1788347054863512,-1.042664981849255,-0.1224143439450406,-0.0304440284136442,-0.0695847739260324,0.4932403723609139,-0.642710060432375,-0.910288382792612,0.8691967585719448,0.0216525475204933,-0.0836562893680014,0.3608939934402999,-0.450639769462154,-0.9068168816631152,-0.3650952647025334,-0.275965211479031,-0.2680078494703077,-0.264118748191097,-0.300705029190987,-0.2767217529908133,-0.2756240216012017,1.042597527701933,1.0542253404690105,-0.027376978039491,-0.5421736190017914,-0.2886056103464585,0.3963318775407529,Not Available,0.0,0.0,1,Country Roads,23.13032913208008,41.15712356567383,21.242387771606445,14.470158576965332,8.3,-37.23507690429688,91.7,-1.481102275369676,-0.6868846541167686,0.3528513529726671,-0.3528513529726671
989,84.00892632,61.62178342,69.3596574,56.13823168,80.64745325,79.12152888,91.0,6.890756303,84.15929593,65.68281123,63.51541227,-0.158987767,13654.0,84.75519637,78.26080107,75.3679078,75.97727642,77.08232847,62.7965644,73.47479792,"Bell County, KY",2019.0,26032.0,5462.0,11729.0,8841.0,12780.0,13246.0,21013,"bell, ky",1316.0,1418.0,6.0,19.879518,78.0,-0.246376812,31.0,-0.019286897,0.6426,139000.0,0.2086956519999999,0.3542,9.0,0.209818684695759,0.4505608481868469,0.3396204671173939,0.4909342347879533,0.5088352796558082,-0.5544115127639276,-1.1362917036065094,0.4721079099885455,-0.3053578404550067,-1.092157099113598,0.1208434959057934,-2.007590299130319,-1.1483496151415915,-1.2506983749785707,-0.8450618463844366,-2.548671562772819,-0.7356293243907464,-1.9158920014847496,2.501018003410882,-0.2617027157463473,0.8886750481835457,0.5189907122832972,0.1415739773608621,-1.304103710041206,0.8162126130006958,-0.2354019177995984,-0.2377373855614179,-0.2275917160586776,-0.2445072663314159,-0.2364398121554268,-0.2349529350593398,2.006593755920596,-0.2743903795966738,0.1812296807832568,0.0021899239958442,-0.4509541173245907,0.4328666236835232,$108k,287.8826133333333,719.7065333333334,1,Country Roads,30.36676979064941,38.47373580932617,22.000844955444336,9.158651351928713,7.8,-58.889127731323235,92.2,-2.1008481031308524,-0.4669161855111344,0.4721079099885455,-0.4721079099885455
